id,lng,lat,name,regnumber,industry,reglocation,businessscope,phonenumber,email,regcapital,regstatus,reginstitute,legalpersonname,approvedtime,estiblishtime,totime,updatetimes,companyorgtype,base,actualcapital,orgapprovedinstitute,orgnumber,branchcount,investcount,comabnoinfo,companybidcount,copyrightregcount,investorcount,empcount,staffcount,comchaninfocount,annurepyear,comabnoinfocount,patentcount,lawsuitcount,bondcount,tmcount,investorlist,stafflist,stafflisttypejoin
2310820137,104.7856922,31.51374542,绵阳龙兴科技有限公司,5.11E+14,计算机、通信和其他电子设备制造业,绵阳市游仙区游仙镇游仙东路社区六组（龙山街99号）,光机、光电系统集成技术的研发、设计及服务；精密机械加工，金属包装容器及化工设备的制造、销售；金属结构件的制作、安装；钢材（限专业市场内）、有色金属（不含贵金属）的销售。(依法须经批准的项目，经相关部门批准后方可开展经营活动),0816-2295481,2118343400@qq.com,1000,存续,四川省绵阳市游仙区工商行政管理局,高瑷珑,1.46E+12,1.25E+12,1.88E+12,1.48E+12,其他有限责任公司,sc,,,,0,0,0,0,0,2,27,2,0,3,0,7,0,0,0,"陆玛瑾,四川省科学城城龙兴机械有限公司,","高瑷珑,陆玛瑾,","执行董事 执行董事 ,监事 监事 ,"
2310849308,104.788765,31.513407,四川嘉泰工业产品设计有限责任公司,5.11E+14,研究和试验发展,绵阳市游仙区游仙东路104号,工业产品设计、咨询、生产、销售。（以上经营范围不含前置许可项目，依法需经相关部门批准的，凭其批准文件经营）,0816-2970001,jtgy@163.com,500,存续,四川省绵阳市游仙区工商行政管理局,胡贵超,1.40E+12,1.25E+12,2.82E+12,1.48E+12,有限责任公司(自然人投资或控股),sc,,,,0,2,0,0,0,3,3,1,2,3,0,8,0,0,0,"胡贵超,邢燕萍,胡城纲,","胡贵超,","执行董事 ,"
2311263709,104.705519,31.50470126,绵阳西磁新材料有限公司,5.11E+14,计算机、通信和其他电子设备制造业,绵阳高新区火炬西街北段81号,磁性材料及器件、设备的研发、制造、销售、技术服务，金属材料（不含稀贵金属），机电产品加工、销售，化工产品（不含危险化学品）销售，货物、技术进出口（法律、法规禁止项目除外，限制项目凭许可证经营）。,0816-2540285,,200,存续,四川省绵阳市工商局高新分局,王永强,1.40E+12,1.24E+12,1.71E+12,1.48E+12,有限责任公司(自然人投资或控股),sc,,,,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,"王永强,李勇,绵阳西磁科技有限公司,","李勇,赵刚,王永强,赵淳,","董事兼总经理 ,监事 ,董事长 ,董事 ,"
2314642380,102.8991597,30.36748094,四川省豆萁科技股份有限公司,5.11E+14,研究和试验发展,四川省绵阳市经济技术开发区三江大道北段39号,半导体芯片、集成电路芯片、智能卡的设计、研发，半导体材料、多媒体软件、光电产品的生产、销售及进出口，电子产品的研发、生产、销售及进出口，计算机技术、软件技术的研发及相关技术咨询、转让、服务。,0816-6330233,jane@douqitech.com,2420.69,存续,四川省绵阳市工商行政管理局,张霞,1.47E+12,1.42E+12,3.25E+13,1.48E+12,股份有限公司(非上市、自然人投资或控股),sc,,,,0,2,0,0,0,2,2,9,4,1,0,4,0,0,3,"周颂铭,张霞,","王萍,刘明,刘威,张霞,陈彬,王强强,张锦华,施少雄,周颂铭,","监事 ,董事 ,监事 ,董事长 ,董事 ,监事 ,董事 ,董事 ,董事 ,"
2315973420,102.8991597,30.36748094,四川易德机械有限公司,5.11E+14,专用设备制造业,安县工业园区,机械及电子产品、节能环保产品及配套设施制造、销售；机电产品及材料的研发、制造、销售。,0816-4668088,,500,存续,四川省绵阳市安县工商行政管理局,赵德勇,1.40E+12,1.36E+12,3.25E+13,1.48E+12,有限责任公司(自然人投资或控股),sc,,,,0,1,0,0,0,6,0,2,0,3,0,0,2,0,1,"赵德勇,李文强,文浩杰,蒲德敏,贺春迪,赵勇军,","赵德勇,贺春迪,","执行董事兼总经理 ,监事 ,"
2316243413,104.744864,31.48478046,四川久信工程项目管理有限公司,5.11E+14,专业技术服务业,绵阳市涪城区西山东路37号,工程监理，工程技术咨询服务，工程招标代理服务，工程项目管理，汽车租赁，货物、工程和服务的政府采购项目代理业务及政府采购咨询业务（凭许可证经营）。(依法须经批准的项目，经相关部门批准后方可开展经营活动)***,0816-2344001,MYJX333@sohu.com,601,存续,四川省绵阳市涪城区工商行政管理局,邓幼宁,1.45E+12,9.92E+11,1.55E+12,1.48E+12,其他有限责任公司,sc,,,,0,1,0,0,0,29,2,8,7,3,0,0,1,0,1,"杨成瑜,胡玉芝,何关平,文和平,刘洪雁,古羽伶,杨全生,张家林,郭永谦,刘永真,吴兴华,鲁志良,薛琴,宋卫东,周凤梅,邹文,蒋弢,刘炯,王艳,杨开元,张英,田永丰,阎树山,陈炳彩,任建青,韩丽珍,李涛,胡志鹏,四川艺精科技集团有限公司,","韩丽珍,范勇,杨全生,孙钊,张红胜,郭永谦,邓幼宁,姒程,","监事 ,监事 ,董事 ,监事 ,董事 ,董事 ,董事长 ,董事 ,"
2320242528,104.7203107,31.46243988,绵阳市耐特电子实业有限责任公司,5.11E+14,计算机、通信和其他电子设备制造业,绵阳科创区创新中心二期二号楼4层427、428号,电子元件、器件，磁性材料的研制、销售，家用电器、通信器材原件、机电设备的销售，机械加工，打字、复印，计算机软件设计。,2367311,netelection@163.com,50,存续,四川省绵阳市工商行政管理局,全胜,1.46E+12,7.95E+11,3.25E+13,1.48E+12,有限责任公司(自然人投资或控股),sc,,,,0,0,0,0,0,4,6,2,1,3,0,3,0,0,1,"古俊芳,全礼门,邓松,全胜,","全胜,全礼门,","执行董事 ,监事 ,"
2320267075,104.705519,31.50470126,绵阳金鼎机电技术有限公司,5.11E+14,科技推广和应用服务业,绵阳市游仙经济开发区三江路一号,机电产品的设计、生产、销售及技术服务；金属、非金属材料及零配件的生产、销售；消防器材的设计、销售及技术服务；建筑材料、办公设备、电子产品的销售。,13547116799,,200,存续,四川省绵阳市游仙区工商行政管理局,冯异,1.45E+12,1.23E+12,1.86E+12,1.48E+12,有限责任公司(自然人投资或控股),sc,,,,0,0,0,0,0,4,0,2,0,3,0,5,0,0,1,"冯异,王洪,刘志学,黄晓东,","王洪,冯异,","监事 ,执行董事 ,"
2321264452,104.695742,31.49245,四川九九天目医疗器械有限公司,5.11E+14,专用设备制造业,绵阳市科创园区创业大道中段237号1号楼三楼310和316室,第三类（含第二类）：6830医用x射线设备的生产（凭许可证在有效期内经营）。相关技术咨询、技术转让、技术服务（国家有专项规定的除外）。,0816-6355594,scjjtm@126.com,5000,存续,四川省绵阳市工商行政管理局,蒋全松,1.45E+12,1.36E+12,1.52E+12,1.48E+12,其他有限责任公司,sc,,,,0,0,0,0,2,2,15,8,3,3,0,4,0,0,1,"江苏天目湖医疗器械有限公司,四川省科学城九九瑞迪数字成像技术有限公司,","周波,陈虹,李红波,周延,陈门雪,许州,蒋全松,马知人,","董事 ,监事 ,董事 ,董事兼总经理 ,董事 ,董事 ,董事长 ,董事 ,"
2322840006,104.368786,31.58918164,安县长城机械制造有限公司,5.11E+14,通用设备制造业,安县界牌镇石安村十四组,汽车配件制造、铸造、销售；机械加工、制造、销售；废旧金属收购、销售及仓储服务。（凭相关行政许可从事）,0816-4618858,,50,存续,四川省绵阳市安县工商行政管理局,程东波,1.46E+12,1.21E+12,3.25E+13,1.46E+12,有限责任公司(自然人投资或控股),sc,,,,0,1,0,0,0,2,0,2,0,3,0,0,4,0,1,"何吉芝,程东波,","何吉芝,程东波,","监事 ,执行董事 ,"
2323640672,104.655709,31.526464,四川奇石缘科技股份有限公司,5.11E+14,研究和试验发展,绵阳科创园区创业服务中心,道路动态称重系统、土木工程健康监测系统、标准件制程监控系统成套设备及软件的研发、生产、销售；应变及压电传感器的研发、生产、销售，自动化测试系统集成，自动化检测方案设计及测试设备的安装、技术服务，自营商品的进出口贸易，精密机械加工。,2548441,kisyer@163.com,1186.4,存续,四川省绵阳市工商行政管理局,汤世友,1.47E+12,1.05E+12,2.00E+12,1.48E+12,股份有限公司(非上市、自然人投资或控股),sc,,,,0,1,0,0,8,16,2,9,12,3,0,8,0,0,6,"吴大材,余继梅,汤世友,齐勇,侯建军,刘姜伶,朱敬朝,王瑞凤,冷君华,陈艳利,张建经,赵贵健,戴星,汤林,绵阳市君合银丰科技创业投资中心（有限合伙）,绵阳金缘创业投资管理顾问中心（有限合伙）,","唐黎,蒋德平,陈艳利,赵贵健,汤世友,吴大材,冷君华,朱敬朝,肖青吟,","监事 ,董事 ,董事 ,董事 ,董事长兼总经理 ,董事 ,监事 ,副总经理 ,监事 ,"
2328359822,102.8991597,30.36748094,四川安县银河机械制造有限责任公司,5.11E+14,专用设备制造业,安县雎水镇青云村,机械设计、制造、安装、销售；环境污染治理。（依法须经相关部门批准的项目，经相关部门批准后方可开展经营活动）,0816-4672213,517923649@qq.com,600,存续,四川省绵阳市安县工商行政管理局,陈宁,1.42E+12,1.23E+12,3.25E+13,1.47E+12,有限责任公司（非自然人投资或控股的法人独资）,sc,,,,0,0,0,0,0,1,0,2,3,3,0,0,0,0,0,"四川省银河化学股份有限公司,","陈宁,范德平,","执行董事 ,监事 ,"
2328434605,104.705519,31.50470126,绵阳昊天信息技术有限公司,5.11E+14,电信、广播电视和卫星传输服务,绵阳河北——平武工业园,软件开发、生产、销售及服务，电子产品、音、视频及语言扩声设备、科教仪器、激光投影机、激光电视、新能源产品、特种电源、高压电源、模块电源、光电设备、激光器、精密机械设备的研制、生产及销售，音响灯光工程、LED显示屏设计、销售、安装、调试及技术服务，相关货物进出口业务（国家限制或禁止出口商品和技术除外）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）。,0816-2390446,472420698@qq.com,500,存续,四川省绵阳市平武县工商行政管理局,吴军,1.45E+12,1.43E+12,3.25E+13,1.47E+12,有限责任公司（自然人投资或控股的法人独资）,sc,,,,0,0,0,0,1,1,0,2,1,1,0,0,0,0,1,"绵阳昊瀚科技有限公司,","张红梅,吴军,","监事 ,执行董事 经理 ,"
2328435234,104.7481915,31.51773607,绵阳市科学城红杉科技有限责任公司,5.11E+14,生态保护和环境治理业,绵阳市绵山路64号（久远纳米大楼内）,各种工业、城市废水处理项目设计、技术咨询、工程服务、运营管理；各种废水处理设备经销；废水处理用化工产品经销。自动化控制。工业用节能产品研制、销售等。,0816-2487308,myhskj@163.com,500,存续,四川省科学城工商行政管理局,韩长生,1.45E+12,1.22E+12,1.85E+12,1.47E+12,有限责任公司(自然人独资),sc,,,,0,0,0,0,0,1,4,2,4,3,0,4,1,0,1,"韩长生,","韩长生,朱永全,","董事兼总经理 ,监事 ,"
2328438092,104.8496324,31.37641129,绵阳市凌峰机械制造有限责任公司,5.11E+14,通用设备制造业,绵阳市农科区,机械制造、加工及产品销售，建筑材料销售、金属表面处理加工。,0816-2820111,,1000,存续,四川省绵阳市工商行政管理局,王平,1.47E+12,1.03E+12,3.25E+13,1.48E+12,有限责任公司(自然人投资或控股),sc,,,,0,0,0,0,0,2,0,2,1,3,0,1,0,0,2,"王平,王素芳,","王平,王素芳,","执行董事 ,监事 ,"
2328474994,104.5563807,31.5379997,绵阳秦川恒远汽车电器有限公司,5.11E+14,汽车制造业,安县花荄镇龙安街胜果村六组,汽车灯具、汽车线束、汽车消声器及尾气净化装置、汽车前后保险杠总成、仪表台总成及其他内饰件总成的设计、生产、销售。（国家限制、禁止和需前置许可的除外）　　　　　　　,4326078,myqchy123@163.com,500,存续,四川省绵阳市安县工商行政管理局,徐金平,1.40E+12,1.26E+12,1.89E+12,1.48E+12,有限责任公司(自然人投资或控股),sc,,,,0,0,0,0,1,2,18,3,0,3,0,0,1,0,0,"重庆秦川实业（集团）股份有限公司,绵阳恒远机械制造有限公司,","王艳霞,陈文杰,徐金平,","监事 ,经理 ,执行董事 ,"
2328524255,104.705519,31.50470126,绵阳特航科技有限公司,5.11E+14,研究和试验发展,绵阳市游仙区沈家坝东津路38号1栋2层B区,无人机的研发、设计及技术推广；无人机及配件的销售。（以上经营范围不含前置许可项目，依法需经相关部门批准的，凭其批准文件经营）,18121893505,,100,存续,四川省绵阳市游仙区工商行政管理局,温德高,1.44E+12,1.44E+12,3.25E+13,1.48E+12,有限责任公司(自然人独资),sc,,,,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,"温德高,","杨浩,温德高,","监事 ,执行董事 ,"
2328625012,102.8991597,30.36748094,四川圣凯利电气设备有限公司,5.11E+14,电气机械和器材制造业,四川绵阳安州工业园区,各类电力变压器设备，高压电器的设计研发制造销售及服务；电子产品及器件的制造、销售开发服务；电气柜、控制柜的研发制造、销售及相关服务,4322115,,2000,存续,四川省绵阳市安县工商行政管理局,罗红梅,1.47E+12,1.37E+12,2.31E+12,1.48E+12,有限责任公司(自然人投资或控股),sc,,,,0,0,0,0,0,2,0,2,4,3,0,3,0,0,1,"罗红梅,陈立波,","罗红梅,陈立波,","执行董事 ,监事 ,"
2328628966,102.8991597,30.36748094,四川伍贰捌自动化设备有限公司,5.11E+14,仪器仪表制造业,绵阳科创园区西南科技大学国家大学科技园内,特种机器人、机器人配件、机器人定位仪、机器人非标件研制与销售；机械加工；机械材料、电子元器件销售；系统集成；数控机床；机电产品、自动化装备研制与销售；伺服驱动系统、液压与气动装置、运动控制装置、计算机软硬件开发与维护；安防工程、智能家居、节能环保产品、水处理设备研制、销售；产品设计、包装；承办展览展示；组织文化艺术交流活动；会议服务；企业管理服务；企业形象策划；通信产品的研制与销售；皮革加工设备的研制与销售；皮具产品设计、生产与销售。,0816-6080528,3023509494@qq.com,100,存续,四川省绵阳市工商行政管理局,王洪郁,1.45E+12,1.34E+12,1.97E+12,1.47E+12,有限责任公司(自然人投资或控股),sc,,,,0,0,0,0,0,0,0,2,0,3,0,4,0,0,1,,"卿小平,王洪郁,","监事 ,执行董事 ,"
2328650787,102.8991597,30.36748094,四川中物科技孵化器管理有限公司,5.11E+14,商务服务业,四川省绵阳市科创园区园艺街20号,科技园、产业园及孵化器管理，创业服务，投资服务(不得从事非法集资、吸收公众资金等金融活动)，管理咨询及培训，房屋租赁，物业管理，广告设计、制作、发布、代理，礼品销售及服务，餐饮服务，酒类销售。,0816-6356513,xia.li@chttc.com.cn,500,存续,四川省绵阳市工商行政管理局,赵莉,1.47E+12,1.34E+12,2.92E+12,1.48E+12,有限责任公司（非自然人投资或控股的法人独资）,sc,,,,0,0,0,0,0,1,0,3,2,3,0,0,0,0,0,"四川中物技术股份有限公司,","李明,傅丽,赵莉,","总经理 ,监事 ,执行董事 ,"
2328824660,102.8991597,30.36748094,四川博威能源技术有限公司,5.11E+14,研究和试验发展,绵阳市安州区工业园区（花荄）,新能源、新材料、核能、再生能源的开发应用；能源新技术、能源环境的研究；氢能、机械、电化学储能的开发应用；电力销售；合同能源管理服务；轨道交通监控系统、弱电项目、汽车配件、计算机软硬件、智能交直流充（换）电站储能系统、工业自动化控制系统、水处理系统、节能设备的研发、设计、制造、安装、销售、技术服务；从事货物及技术的进出口；新能源汽车出租销售业务。（以上经营范围涉及相关行政许可的除外）,0816-2532826,scbwny@126.com,2000,存续,四川省绵阳市安县工商行政管理局,陈超,1.48E+12,1.38E+12,3.25E+13,1.48E+12,有限责任公司(自然人投资或控股),sc,,,,0,1,0,0,0,2,0,2,3,3,0,0,0,0,0,"陈茂斌,陈超,","陈超,陈茂辉,","执行董事兼总经理 ,监事 ,"
2329724758,104.5897195,31.51273806,绵阳市启林实业有限公司,5.11E+14,专用设备制造业,绵阳市安县界牌镇金凤村一组,金属材料(不含贵金属)、机械及配件、摩托车及配件、汽车配件、五金交电销售；机械模具、工装、夹具及零配件制造、销售；飞机通气模型和零配件(空客梁、钩结头)的加工销售；(国家政策需审批的除外)环卫环保机械电器设备的开发、生产、销售、安装维护及相关技术咨询服务；本企业产品、技术及所需原辅材料和技术的进出口业务(国家限制、禁止的除外，需专项审批的凭批准文件经营)。,0816-4619088,myqilin@163.com,500,存续,四川省绵阳市安县工商行政管理局,胥蓉,1.40E+12,8.50E+11,3.25E+13,1.48E+12,有限责任公司(自然人投资或控股),sc,,,,0,0,0,0,0,2,7,2,2,3,0,0,0,0,1,"胥蓉,郭启林,","胥蓉,郭启林,","执行董事 ,监事 ,"
2332273229,104.705519,31.50470126,绵阳德菱机电科技有限公司,5.11E+14,仪器仪表制造业,绵阳市涪城区绵安路35号（科技城软件产业园）,电子产品、自动化控制产品、机电产品、智能传感产品、图像处理产品及计算机软硬件的研发、生产和销售。(依法须经批准的项目，经相关部门批准后方可开展经营活动)***,18781662605,2590035599@qq.com,150,存续,四川省绵阳市涪城区工商行政管理局,李泽春,1.41E+12,1.41E+12,3.25E+13,1.48E+12,有限责任公司(自然人投资或控股),sc,,,,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,"李泽春,李华,","李华,李泽春,","监事 ,执行董事 ,"
2334214908,104.705519,31.50470126,绵阳市天从科技有限公司,5.11E+14,科技推广和应用服务业,绵阳市游仙区仙人路一段32号,化工产品（不含易燃易爆易制毒品）；电子产品、新材料的研发、生产及销售；家用电器、金属材料、建筑材料、装饰材料的销售；办公文化用品、工艺美术品、旅游纪念品、服装、饰品的设计及销售；教育咨询服务（不含留学中介和教育培训）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,0816-2396068,hrm201@mytcht.com,300,存续,四川省绵阳市游仙区工商行政管理局,赖鸿姝,1.47E+12,1.45E+12,3.25E+13,1.48E+12,有限责任公司(自然人投资或控股),sc,,,,0,0,0,0,0,4,3,2,1,1,0,0,0,0,0,"赖鸿姝,张辉,范一洲,祝京旭,","张辉,赖鸿姝,","监事 ,执行董事兼总经理 ,"
2336989589,104.679947,31.506166,四川汇邦环保科技有限公司,5.11E+14,生态保护和环境治理业,绵阳科创园区创业服务中心,企业依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动。,0816-8389868,471730290@qq.com,1000,存续,四川省绵阳市工商行政管理局,蒲晓斌,1.47E+12,1.33E+12,3.25E+13,1.48E+12,有限责任公司(自然人投资或控股),sc,,,,0,0,0,0,0,3,1,2,5,3,0,6,0,0,3,"蒲晓斌,胡晓,何婧,","胡晓,蒲晓斌,","监事 ,执行董事 ,"
2337096268,102.8991597,30.36748094,四川帝威能源技术有限公司,5.11E+14,研究和试验发展,绵阳科创区创业服务中心二期3栋216号,企业依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动。,0816-2532826,www.dwpower@qq.com,2199,存续,四川省绵阳市工商行政管理局,李云,1.47E+12,1.09E+12,3.25E+13,1.48E+12,有限责任公司(自然人投资或控股),sc,,,,0,2,0,0,2,2,0,2,12,3,0,2,0,0,0,"李云,四川博威能源技术有限公司,","陈超,李云,","监事 ,执行董事 ,"
2337110308,102.8991597,30.36748094,四川光发科技有限公司,5.11E+14,计算机、通信和其他电子设备制造业,绵阳科创园区园艺东街8号,光电子产品、通信设备（不含无线电发射设备）、应用电子系统、安全防范系统、计算机软件、网络产品及设备的研发、生产、销售和相关技术服务，仪器仪表销售，经营自营产品、原辅材料及技术的进出口业务（国家禁止品种除外，限制品种凭许可证经营），经营本企业的进料加工和“三来一补”业务。,0816-2536680,2119755835@qq.com,10010,存续,四川省绵阳市工商行政管理局,邓政光,1.46E+12,1.30E+12,2.24E+12,1.48E+12,有限责任公司(自然人投资或控股),sc,,,,0,0,0,0,0,2,0,2,2,3,0,6,0,0,1,"张玉生,邓政光,","张玉生,邓政光,","监事 ,执行董事 ,"
2344067745,102.8991597,30.36748094,四川瑞可达连接系统有限公司,,计算机、通信和其他电子设备制造业,绵阳市经开区塘汛镇文跃西路257号南湖电子信息工业园3号厂房,光电连接器、电子元件及组件、传感器、线束的研发、生产及销售；电子产品、电子元件及组件、电线电缆、光纤光缆、模具、坚固件、机械配件、仪器仪表的销售；电子元件及组件、光电连接器、传感器、线束的技术开发，技术转让，技术咨询，技术服务；国家允许的进出口业务。(依法须经批准的项目，经相关部门批准后方可开展经营活动）***,13890183005,782619919@qq.com,1000,存续,四川省绵阳市工商行政管理局,吴世均,1.46E+12,1.42E+12,3.25E+13,1.48E+12,有限责任公司（非自然人投资或控股的法人独资）,sc,,,,0,0,0,0,0,1,5,2,2,2,0,15,0,0,0,"苏州瑞可达连接系统股份有限公司,","吴明金,吴世均,","监事 ,执行董事 ,"
2344472513,104.787496,31.507541,四川海格恒通专网科技有限公司,,电信、广播电视和卫星传输服务,绵阳市游仙区民泰路8号,无线通信器材、电子产品、机械设备的研发、生产、销售；计算机软件的开发、销售；计算机信息系统集成；安全技术防范工程的设计、施工、维修；从事货物及技术进出口业务(国家禁止的商品和技术除外)；通讯产品技术服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,0816-2277999,cl-xzb-ht@haige.com,9740,存续,四川省绵阳市游仙区工商行政管理局,杨海洲,1.47E+12,1.27E+12,3.25E+13,1.48E+12,其他有限责任公司,sc,,,,0,1,0,1,0,3,3,6,14,3,0,0,0,0,0,"陈焕明,广州海格通信集团股份有限公司,四川维德通信技术有限公司,","刘建,陈华生,余青松,杨海洲,杨炜岚,陈焕明,","董事 董事 ,董事兼总经理 董事兼总经理 ,董事 董事 ,董事长 董事长 ,监事 监事 ,董事 董事 ,"
2344606318,104.705519,31.50470126,绵阳伦奇机器人有限公司,,仪器仪表制造业,绵阳市游仙区沈家坝东津路38号一栋二层B区,机器人自动化设备与零部件的设计、开发、制造、销售、安装、维护及服务，自动化控制与检测系统的开发、设计、技术咨询、技术转让；传感器、人工智能设备及智能家居的销售及技术开发；进出口贸易（国家限定公司经营或禁止进出口的商品和技术除外）。,18121893505,,1000,存续,四川省绵阳市游仙区工商行政管理局,王勇,1.45E+12,1.45E+12,3.25E+13,1.48E+12,有限责任公司(自然人投资或控股),sc,,,,0,1,0,0,0,3,31,3,0,1,0,13,0,0,1,"青礼平,周亚玲,王勇,","王勇,周亚玲,青礼平,","执行董事 ,经理 ,监事 ,"
2346410021,104.7481915,31.51773607,四川省科学城久信科技有限公司,,科技推广和应用服务业,四川省绵阳市绵山路64号,各类电子、电器产品销售、节电（能），电力网络设备生产销售，电力网络工程，软件开发及应用，新能源技术开发以及合同能源管理；电容器设计制造。,0816-2496995,,1836.75,存续,四川省科学城工商行政管理局,罗飞雪,1.48E+12,1.24E+12,2.82E+12,1.48E+12,有限责任公司(自然人投资或控股),sc,,,,0,2,0,0,1,19,2,8,10,3,0,43,1,0,24,"朱华丽,黄明礼,李建文,石凯,辛力,王卫,程航,欧名杰,姚济,李大堂,唐大波,陈俊,杨书悦,严冬,陈秀敏,周国军,李友书,四川久远投资控股集团有限公司,北京枭贤轩投资管理中心（有限合伙）,","张晓东,李秋实,辛力,董琳琳,罗飞雪,欧名杰,李晓记,姚济,","董事 ,董事 ,监事 ,监事 ,董事长 ,董事 ,董事 ,监事 ,"
2347576918,102.8991597,30.36748094,四川通恒中科信息技术有限公司,,科技推广和应用服务业,绵阳市涪城区绵安路35号（科技城软件产业园）,计算机软、硬件的设计、开发、应用、销售及相关技术服务。(依法须经批准的项目，经相关部门批准后方可开展经营活动)***,0816-2327585,scmyth@126.com,500,存续,四川省绵阳市涪城区工商行政管理局,余晨飞,1.45E+12,1.22E+12,3.25E+13,1.48E+12,有限责任公司(自然人投资或控股),sc,,,,0,3,0,0,3,4,0,2,7,3,0,3,0,0,0,"余晨飞,朱彦志,敬朝兰,成都通恒软件有限责任公司,","敬朝兰,余晨飞,","监事 ,执行董事 ,"
2347576919,104.659631,31.516331,四川中川智能设备有限公司,,计算机、通信和其他电子设备制造业,绵阳市涪城区绵安路35号（科技城软件产业园）,智能设备、智能仪器、办公用品、电子产品及相关软硬件的研发、制造、销售。(依法须经批准的项目，经相关部门批准后方可开展经营活动)***,0816-2327585,,100,存续,四川省绵阳市涪城区工商行政管理局,余晨飞,1.46E+12,1.45E+12,3.25E+13,1.48E+12,其他有限责任公司,sc,,,,0,0,0,0,0,3,0,2,1,1,0,0,0,0,0,"范炜,梁少富,四川通恒中科信息技术有限公司,","李佳,刘德龙,","监事 ,执行董事 经理 ,"
2348917594,102.8991597,30.36748094,四川昊伶节能科技有限公司,5.11E+14,科技推广和应用服务业,绵阳市科创园区创业服务中心所属孵化器D区269号,新型环保、节能建材的研发、生产、销售；建筑及装饰材料、保温材料、防水材料、五金交电的销售及相关安装服务，塑钢门窗的销售；电子信息产品、智能安防系统（不含信息安全产品节能元器件、体育器材、生活垃圾处理（粉碎、压缩）设备的研发、生产、销售及相关服务。（以上经营项目法律法规及国务院有关规定禁止或限制的除外，需要行政许可、备案、资质的，须取得相关行政许可、备案、资质后方可从事经营活动）,0816-2352678,372676320@qq.com,100,存续,四川省绵阳市工商行政管理局,彭飞,1.41E+12,1.38E+12,2.33E+12,1.48E+12,有限责任公司(自然人投资或控股),sc,,,,0,0,0,0,0,2,13,2,0,3,0,7,0,0,1,"彭飞,赵晓翠,","彭飞,赵晓翠,","执行董事 ,监事 ,"
2348985481,104.726647,31.773641,四川远方高新装备零部件股份有限公司,,专用设备制造业,江油市工业开发区会昌北路,工业、民用机械设备、机械配件、铸锻件、金属结构件的制造、销售，钢材、铁合金、机械设备及配件、五金、交电、农副产品销售，对外贸易经营，钢结构制作、安装、施工。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,0816-3230158,yfjx2008@163.com,2827.5,存续,四川省绵阳市工商行政管理局,张超杰,1.47E+12,8.91E+11,3.25E+13,1.48E+12,股份有限公司(非上市、自然人投资或控股),sc,,,,0,2,0,0,0,7,0,8,10,3,0,2,1,0,0,"陈凤兰,张誉川,张超杰,李艳玲,周枳岍,彭义春,吴正锡,","刘勇,陈凤兰,刘曙光,何江林,张誉川,张超杰,周枳岍,舒小冬,","监事 ,董事 ,监事 ,监事 ,董事 ,董事长 ,董事兼总经理 ,董事 ,"
2349102937,104.7152667,31.49817185,四川汇能能源投资管理有限公司,5.11E+14,科技推广和应用服务业,绵阳高新区普明北路566号,节能设备生产、销售，能源技术咨询、投资（不含金融、证券、保险及融资性担保等需前置审批的业务）。,0816-6223355,13881100111@139.com,500,存续,四川省绵阳市工商局高新分局,陈波,1.47E+12,1.28E+12,1.91E+12,1.48E+12,有限责任公司(自然人投资或控股),sc,,,,0,0,0,0,0,4,0,2,3,3,0,6,0,0,0,"陈波,陈媛,张时东,刘君,","陈波,张时东,","执行董事 ,监事 ,"
2349119534,104.705519,31.50470126,绵阳西创信息技术有限公司,,互联网和相关服务,绵阳高新区西南科技大学国家大学科技园,计算机软件、互联网技术、产品开发、销售及技术咨询、服务，企业形象及品牌营销策划与咨询，网站建设与推广，图形图像设计，计算机软硬件及辅助设备、电子产品设计销售及服务。,18081238153,,50,存续,四川省绵阳市工商局高新分局,张松涛,1.45E+12,1.45E+12,3.25E+13,1.48E+12,有限责任公司(自然人投资或控股),sc,,,,0,0,0,0,2,5,34,3,0,1,0,0,0,0,3,"倪旭涛,蒋和松,何令华,卓乃江,张松涛,","张松涛,何令华,蒋和松,","执行董事 ,监事 ,经理 ,"
